time,scene,character,x,y,z,yaw,headX,headY,headZ,headYaw,headLocalYaw,headLocalPitch,headLocalRoll,faceDirX,faceDirY,faceDirZ,facingDir,inCombat,isSpeaking,isListener,dialogueActive,activeBody,activeFace,activeFx
0.700,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.700,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.700,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.678,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.717,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.717,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.717,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.678,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.733,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.733,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.733,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.678,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.750,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.750,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.750,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.678,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.767,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.767,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.767,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.678,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.783,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.783,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.783,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.678,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.800,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.800,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.800,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.677,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.817,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.817,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.817,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.677,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.833,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.833,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.833,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.677,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.850,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.850,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.850,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.677,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.867,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.867,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.867,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.676,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.883,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.883,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.883,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.676,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.900,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.900,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.900,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.675,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.917,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.917,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.917,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.675,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.933,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.933,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.933,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.674,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.950,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.950,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.950,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.673,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.967,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.967,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.967,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.673,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
0.983,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
0.983,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
0.983,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.672,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.000,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.000,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.000,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.671,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.017,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.017,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.017,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.671,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.033,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.397,1.613,1.410,1.880,0.000,0.000,0.000,0.952,-0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.033,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.033,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.670,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.050,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.050,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.050,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.669,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.067,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.403,1.613,1.390,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.067,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.067,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.668,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.083,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.083,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.083,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.667,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.100,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.100,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.100,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.666,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.117,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.117,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.117,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.665,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.133,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.133,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.133,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.664,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.150,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.150,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.150,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.663,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.167,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.167,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.167,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.662,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.183,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.183,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.183,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.661,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.200,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.200,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.200,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.660,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.217,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.217,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.217,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.659,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.233,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.233,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.233,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.658,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.250,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.250,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.250,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.656,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.267,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.267,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.267,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.655,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.283,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.283,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.283,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.654,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.300,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.300,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.300,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.653,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.317,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.317,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.317,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.652,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.333,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.333,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.333,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.650,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.350,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.350,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.350,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.649,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.367,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.367,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.367,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.648,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.383,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.383,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.383,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.647,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.400,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.400,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.400,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.645,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.417,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.417,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.417,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.644,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.433,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.433,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.433,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.643,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.450,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.450,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.450,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.641,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
1.467,"FeudalForestScene","Kagome",-1.400,0.013,1.400,1.880,-1.400,1.613,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,0,0,"SwayBody","",""
1.467,"FeudalForestScene","Inuyasha",1.100,0.013,0.600,-1.261,1.100,1.793,0.600,-1.261,0.000,0.000,0.000,-0.952,0.000,0.305,,0,0,0,0,"SwayBody","",""
1.467,"FeudalForestScene","Yokai",0.000,0.013,-6.000,-0.187,0.000,1.640,-6.000,-0.187,0.000,0.000,0.000,-0.186,0.000,0.983,,0,0,0,0,"SwayBody","",""
